state,year,quarter,registered_users,total_open_apps,phone_brand,phone_count,Percentage
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Xiaomi,77605,22.49
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Samsung,57137,16.56
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Oppo,43131,12.50
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Realme,27996,8.11
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Apple,6273,1.82
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Huawei,4834,1.40
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Motorola,4803,1.39
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Tecno,4453,1.29
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Lenovo,4280,1.24
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,344994,5062983,Others,27481,7.97
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Vivo,95723,25.74
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Xiaomi,82367,22.15
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Samsung,59023,15.87
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Oppo,46708,12.56
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Realme,32929,8.85
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Apple,6802,1.83
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Tecno,5777,1.55
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Motorola,4807,1.29
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Huawei,4785,1.29
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Infinix,4734,1.27
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,371874,7162734,Others,28219,7.59
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Vivo,104203,26.12
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Xiaomi,85964,21.55
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Samsung,61231,15.35
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Oppo,50155,12.57
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Realme,39211,9.83
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Apple,7542,1.89
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Tecno,6955,1.74
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Infinix,6018,1.51
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,OnePlus,5332,1.34
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Motorola,4828,1.21
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,398963,15009455,Others,27524,6.90
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Vivo,111699,26.31
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Xiaomi,89446,21.07
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Samsung,63414,14.94
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Oppo,53652,12.64
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Realme,44772,10.55
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Apple,8300,1.95
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Tecno,8287,1.95
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Infinix,6909,1.63
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,OnePlus,5945,1.40
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Motorola,4850,1.14
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,424570,3910792,Others,27296,6.43
west-bengal,2018,1,2604789,0,Xiaomi,691026,26.53
west-bengal,2018,1,2604789,0,Samsung,519298,19.94
west-bengal,2018,1,2604789,0,Vivo,243921,9.36
west-bengal,2018,1,2604789,0,Oppo,208584,8.01
west-bengal,2018,1,2604789,0,Realme,148665,5.71
west-bengal,2018,1,2604789,0,Lenovo,105358,4.04
west-bengal,2018,1,2604789,0,Motorola,94958,3.65
west-bengal,2018,1,2604789,0,Micromax,65727,2.52
west-bengal,2018,1,2604789,0,Asus,57025,2.19
west-bengal,2018,1,2604789,0,Gionee,50958,1.96
west-bengal,2018,1,2604789,0,Others,419269,16.10
west-bengal,2018,2,3833795,0,Xiaomi,1032175,26.92
west-bengal,2018,2,3833795,0,Samsung,760518,19.84
west-bengal,2018,2,3833795,0,Vivo,372159,9.71
west-bengal,2018,2,3833795,0,Oppo,311433,8.12
west-bengal,2018,2,3833795,0,Realme,213272,5.56
west-bengal,2018,2,3833795,0,Lenovo,152286,3.97
west-bengal,2018,2,3833795,0,Motorola,139123,3.63
west-bengal,2018,2,3833795,0,Micromax,98869,2.58
west-bengal,2018,2,3833795,0,Asus,79911,2.08
west-bengal,2018,2,3833795,0,Gionee,70537,1.84
west-bengal,2018,2,3833795,0,Others,603512,15.74
west-bengal,2018,3,4851740,0,Xiaomi,1324033,27.29
west-bengal,2018,3,4851740,0,Samsung,980572,20.21
west-bengal,2018,3,4851740,0,Vivo,495428,10.21
west-bengal,2018,3,4851740,0,Oppo,407522,8.40
west-bengal,2018,3,4851740,0,Realme,269396,5.55
west-bengal,2018,3,4851740,0,Lenovo,177257,3.65
west-bengal,2018,3,4851740,0,Motorola,173514,3.58
west-bengal,2018,3,4851740,0,Micromax,111238,2.29
west-bengal,2018,3,4851740,0,Asus,98821,2.04
west-bengal,2018,3,4851740,0,Gionee,85256,1.76
west-bengal,2018,3,4851740,0,Others,728703,15.02
west-bengal,2018,4,6279278,0,Xiaomi,1710240,27.24
west-bengal,2018,4,6279278,0,Samsung,1302124,20.74
west-bengal,2018,4,6279278,0,Vivo,678746,10.81
west-bengal,2018,4,6279278,0,Oppo,557207,8.87
west-bengal,2018,4,6279278,0,Realme,340318,5.42
west-bengal,2018,4,6279278,0,Lenovo,219466,3.50
west-bengal,2018,4,6279278,0,Motorola,216376,3.45
west-bengal,2018,4,6279278,0,Micromax,129429,2.06
west-bengal,2018,4,6279278,0,Asus,128184,2.04
west-bengal,2018,4,6279278,0,Huawei,101601,1.62
west-bengal,2018,4,6279278,0,Others,895587,14.26
west-bengal,2019,1,7449425,0,Xiaomi,2022433,27.15
west-bengal,2019,1,7449425,0,Samsung,1565366,21.01
west-bengal,2019,1,7449425,0,Vivo,836434,11.23
west-bengal,2019,1,7449425,0,Oppo,688682,9.24
west-bengal,2019,1,7449425,0,Realme,399235,5.36
west-bengal,2019,1,7449425,0,Lenovo,246103,3.30
west-bengal,2019,1,7449425,0,Motorola,244646,3.28
west-bengal,2019,1,7449425,0,Asus,154312,2.07
west-bengal,2019,1,7449425,0,Micromax,143198,1.92
west-bengal,2019,1,7449425,0,Huawei,126854,1.70
west-bengal,2019,1,7449425,0,Others,1022162,13.72
west-bengal,2019,2,8612795,49514201,Xiaomi,2332770,27.08
west-bengal,2019,2,8612795,49514201,Samsung,1833729,21.29
west-bengal,2019,2,8612795,49514201,Vivo,998435,11.59
west-bengal,2019,2,8612795,49514201,Oppo,822829,9.55
west-bengal,2019,2,8612795,49514201,Realme,462160,5.37
west-bengal,2019,2,8612795,49514201,Motorola,274043,3.18
west-bengal,2019,2,8612795,49514201,Lenovo,272456,3.16
west-bengal,2019,2,8612795,49514201,Asus,182055,2.11
west-bengal,2019,2,8612795,49514201,Micromax,151716,1.76
west-bengal,2019,2,8612795,49514201,Huawei,148349,1.72
west-bengal,2019,2,8612795,49514201,Others,1134253,13.17
west-bengal,2019,3,9643222,176559011,Xiaomi,2610101,27.07
west-bengal,2019,3,9643222,176559011,Samsung,2060536,21.37
west-bengal,2019,3,9643222,176559011,Vivo,1158257,12.01
west-bengal,2019,3,9643222,176559011,Oppo,942250,9.77
west-bengal,2019,3,9643222,176559011,Realme,533954,5.54
west-bengal,2019,3,9643222,176559011,Motorola,292513,3.03
west-bengal,2019,3,9643222,176559011,Lenovo,278208,2.89
west-bengal,2019,3,9643222,176559011,Asus,207568,2.15
west-bengal,2019,3,9643222,176559011,Huawei,169240,1.76
west-bengal,2019,3,9643222,176559011,Micromax,162560,1.69
west-bengal,2019,3,9643222,176559011,Others,1228035,12.73
west-bengal,2019,4,10885058,244326613,Xiaomi,2944739,27.05
west-bengal,2019,4,10885058,244326613,Samsung,2312247,21.24
west-bengal,2019,4,10885058,244326613,Vivo,1347847,12.38
west-bengal,2019,4,10885058,244326613,Oppo,1085985,9.98
west-bengal,2019,4,10885058,244326613,Realme,644719,5.92
west-bengal,2019,4,10885058,244326613,Motorola,315603,2.90
west-bengal,2019,4,10885058,244326613,Lenovo,296257,2.72
west-bengal,2019,4,10885058,244326613,Asus,219070,2.01
west-bengal,2019,4,10885058,244326613,Huawei,193056,1.77
west-bengal,2019,4,10885058,244326613,Micromax,175245,1.61
west-bengal,2019,4,10885058,244326613,Others,1350290,12.40
west-bengal,2020,1,11960822,207068218,Xiaomi,3213394,26.87
west-bengal,2020,1,11960822,207068218,Samsung,2535508,21.20
west-bengal,2020,1,11960822,207068218,Vivo,1536003,12.84
west-bengal,2020,1,11960822,207068218,Oppo,1220788,10.21
west-bengal,2020,1,11960822,207068218,Realme,746055,6.24
west-bengal,2020,1,11960822,207068218,Motorola,331516,2.77
west-bengal,2020,1,11960822,207068218,Lenovo,313552,2.62
west-bengal,2020,1,11960822,207068218,Asus,237380,1.98
west-bengal,2020,1,11960822,207068218,Huawei,211478,1.77
west-bengal,2020,1,11960822,207068218,Micromax,174080,1.46
west-bengal,2020,1,11960822,207068218,Others,1441068,12.05
west-bengal,2020,2,13222022,198589332,Xiaomi,3510266,26.55
west-bengal,2020,2,13222022,198589332,Samsung,2820007,21.33
west-bengal,2020,2,13222022,198589332,Vivo,1751321,13.25
west-bengal,2020,2,13222022,198589332,Oppo,1382437,10.46
west-bengal,2020,2,13222022,198589332,Realme,851955,6.44
west-bengal,2020,2,13222022,198589332,Motorola,353913,2.68
west-bengal,2020,2,13222022,198589332,Lenovo,327067,2.47
west-bengal,2020,2,13222022,198589332,Asus,255405,1.93
west-bengal,2020,2,13222022,198589332,Huawei,230762,1.75
west-bengal,2020,2,13222022,198589332,Micromax,183519,1.39
west-bengal,2020,2,13222022,198589332,Others,1555370,11.76
west-bengal,2020,3,14448366,246554831,Xiaomi,3792457,26.25
west-bengal,2020,3,14448366,246554831,Samsung,3093948,21.41
west-bengal,2020,3,14448366,246554831,Vivo,1985209,13.74
west-bengal,2020,3,14448366,246554831,Oppo,1540143,10.66
west-bengal,2020,3,14448366,246554831,Realme,970468,6.72
west-bengal,2020,3,14448366,246554831,Motorola,373328,2.58
west-bengal,2020,3,14448366,246554831,Lenovo,341183,2.36
west-bengal,2020,3,14448366,246554831,Asus,270618,1.87
west-bengal,2020,3,14448366,246554831,Huawei,247335,1.71
west-bengal,2020,3,14448366,246554831,Micromax,190350,1.32
west-bengal,2020,3,14448366,246554831,Others,1643327,11.37
west-bengal,2020,4,15662093,291721919,Xiaomi,4070350,25.99
west-bengal,2020,4,15662093,291721919,Samsung,3365601,21.49
west-bengal,2020,4,15662093,291721919,Vivo,2206769,14.09
west-bengal,2020,4,15662093,291721919,Oppo,1690166,10.79
west-bengal,2020,4,15662093,291721919,Realme,1095750,7.00
west-bengal,2020,4,15662093,291721919,Motorola,390257,2.49
west-bengal,2020,4,15662093,291721919,Lenovo,354637,2.26
west-bengal,2020,4,15662093,291721919,Asus,283758,1.81
west-bengal,2020,4,15662093,291721919,Huawei,262902,1.68
west-bengal,2020,4,15662093,291721919,Micromax,196449,1.25
west-bengal,2020,4,15662093,291721919,Others,1745454,11.14
west-bengal,2021,1,16808799,316832674,Xiaomi,4357020,25.92
west-bengal,2021,1,16808799,316832674,Samsung,3588427,21.35
west-bengal,2021,1,16808799,316832674,Vivo,2441181,14.52
west-bengal,2021,1,16808799,316832674,Oppo,1829470,10.88
west-bengal,2021,1,16808799,316832674,Realme,1227019,7.30
west-bengal,2021,1,16808799,316832674,Motorola,400214,2.38
west-bengal,2021,1,16808799,316832674,Lenovo,356875,2.12
west-bengal,2021,1,16808799,316832674,Asus,303793,1.81
west-bengal,2021,1,16808799,316832674,Huawei,275299,1.64
west-bengal,2021,1,16808799,316832674,Micromax,198652,1.18
west-bengal,2021,1,16808799,316832674,Others,1830849,10.89
west-bengal,2021,2,17979979,275341466,Xiaomi,4654760,25.89
west-bengal,2021,2,17979979,275341466,Samsung,3778434,21.01
west-bengal,2021,2,17979979,275341466,Vivo,2703412,15.04
west-bengal,2021,2,17979979,275341466,Oppo,1970103,10.96
west-bengal,2021,2,17979979,275341466,Realme,1419072,7.89
west-bengal,2021,2,17979979,275341466,Motorola,402767,2.24
west-bengal,2021,2,17979979,275341466,Lenovo,350841,1.95
west-bengal,2021,2,17979979,275341466,Asus,297579,1.66
west-bengal,2021,2,17979979,275341466,Huawei,272965,1.52
west-bengal,2021,2,17979979,275341466,Apple,201393,1.12
west-bengal,2021,2,17979979,275341466,Others,1928653,10.73
west-bengal,2021,3,19323278,348588666,Xiaomi,4999610,25.87
west-bengal,2021,3,19323278,348588666,Samsung,3933160,20.35
west-bengal,2021,3,19323278,348588666,Vivo,3037405,15.72
west-bengal,2021,3,19323278,348588666,Oppo,2144589,11.10
west-bengal,2021,3,19323278,348588666,Realme,1644196,8.51
west-bengal,2021,3,19323278,348588666,Motorola,402425,2.08
west-bengal,2021,3,19323278,348588666,Lenovo,341420,1.77
west-bengal,2021,3,19323278,348588666,Asus,291778,1.51
west-bengal,2021,3,19323278,348588666,Huawei,280808,1.45
west-bengal,2021,3,19323278,348588666,Apple,218506,1.13
west-bengal,2021,3,19323278,348588666,Others,2029381,10.50
west-bengal,2021,4,20644527,512335839,Xiaomi,5313832,25.74
west-bengal,2021,4,20644527,512335839,Samsung,4083535,19.78
west-bengal,2021,4,20644527,512335839,Vivo,3353243,16.24
west-bengal,2021,4,20644527,512335839,Oppo,2309956,11.19
west-bengal,2021,4,20644527,512335839,Realme,1930021,9.35
west-bengal,2021,4,20644527,512335839,Motorola,408826,1.98
west-bengal,2021,4,20644527,512335839,Lenovo,325638,1.58
west-bengal,2021,4,20644527,512335839,Asus,287059,1.39
west-bengal,2021,4,20644527,512335839,Huawei,274009,1.33
west-bengal,2021,4,20644527,512335839,Infinix,254793,1.23
west-bengal,2021,4,20644527,512335839,Others,2103615,10.19
west-bengal,2022,1,21919787,236131065,Xiaomi,5586240,25.48
west-bengal,2022,1,21919787,236131065,Samsung,4233598,19.31
west-bengal,2022,1,21919787,236131065,Vivo,3652204,16.66
west-bengal,2022,1,21919787,236131065,Oppo,2480868,11.32
west-bengal,2022,1,21919787,236131065,Realme,2186959,9.98
west-bengal,2022,1,21919787,236131065,Motorola,410790,1.87
west-bengal,2022,1,21919787,236131065,Lenovo,330017,1.51
west-bengal,2022,1,21919787,236131065,Infinix,284678,1.30
west-bengal,2022,1,21919787,236131065,Asus,280347,1.28
west-bengal,2022,1,21919787,236131065,Apple,277752,1.27
west-bengal,2022,1,21919787,236131065,Others,2196334,10.02
assam,2018,1,385237,0,Xiaomi,101793,26.42
assam,2018,1,385237,0,Samsung,61603,15.99
assam,2018,1,385237,0,Vivo,50781,13.18
assam,2018,1,385237,0,Oppo,40778,10.59
assam,2018,1,385237,0,Realme,26387,6.85
assam,2018,1,385237,0,Lenovo,9294,2.41
assam,2018,1,385237,0,Gionee,9094,2.36
assam,2018,1,385237,0,Motorola,8922,2.32
assam,2018,1,385237,0,Apple,8319,2.16
assam,2018,1,385237,0,Asus,7905,2.05
assam,2018,1,385237,0,Others,60361,15.67
assam,2018,2,571046,0,Xiaomi,152839,26.76
assam,2018,2,571046,0,Samsung,89734,15.71
assam,2018,2,571046,0,Vivo,80455,14.09
assam,2018,2,571046,0,Oppo,62688,10.98
assam,2018,2,571046,0,Realme,38933,6.82
assam,2018,2,571046,0,Lenovo,13092,2.29
assam,2018,2,571046,0,Motorola,12862,2.25
assam,2018,2,571046,0,Gionee,12545,2.20
assam,2018,2,571046,0,Asus,11093,1.94
assam,2018,2,571046,0,Apple,11044,1.93
assam,2018,2,571046,0,Others,85761,15.02
assam,2018,3,784802,0,Xiaomi,210185,26.78
assam,2018,3,784802,0,Samsung,125434,15.98
assam,2018,3,784802,0,Vivo,119540,15.23
assam,2018,3,784802,0,Oppo,88721,11.30
assam,2018,3,784802,0,Realme,53089,6.76
assam,2018,3,784802,0,Motorola,17022,2.17
assam,2018,3,784802,0,Gionee,17020,2.17
assam,2018,3,784802,0,Lenovo,15831,2.02
assam,2018,3,784802,0,Asus,14498,1.85
assam,2018,3,784802,0,Apple,13471,1.72
assam,2018,3,784802,0,Others,109991,14.02
assam,2018,4,1039221,0,Xiaomi,277115,26.67
assam,2018,4,1039221,0,Vivo,169404,16.30
assam,2018,4,1039221,0,Samsung,167786,16.15
assam,2018,4,1039221,0,Oppo,122447,11.78
assam,2018,4,1039221,0,Realme,70255,6.76
assam,2018,4,1039221,0,Motorola,21507,2.07
assam,2018,4,1039221,0,Lenovo,20275,1.95
assam,2018,4,1039221,0,Gionee,20028,1.93
assam,2018,4,1039221,0,Asus,19175,1.85
assam,2018,4,1039221,0,Huawei,17882,1.72
assam,2018,4,1039221,0,Others,133347,12.83
assam,2019,1,1259085,0,Xiaomi,334681,26.58
assam,2019,1,1259085,0,Vivo,212982,16.92
assam,2019,1,1259085,0,Samsung,202440,16.08
assam,2019,1,1259085,0,Oppo,153803,12.22
assam,2019,1,1259085,0,Realme,84813,6.74
assam,2019,1,1259085,0,Motorola,24528,1.95
assam,2019,1,1259085,0,Gionee,23250,1.85
assam,2019,1,1259085,0,Lenovo,22797,1.81
assam,2019,1,1259085,0,Asus,22514,1.79
assam,2019,1,1259085,0,Huawei,22249,1.77
assam,2019,1,1259085,0,Others,155028,12.31
assam,2019,2,1500128,7350326,Xiaomi,397560,26.50
assam,2019,2,1500128,7350326,Vivo,260776,17.38
assam,2019,2,1500128,7350326,Samsung,242964,16.20
assam,2019,2,1500128,7350326,Oppo,188693,12.58
assam,2019,2,1500128,7350326,Realme,100087,6.67
assam,2019,2,1500128,7350326,Motorola,28185,1.88
assam,2019,2,1500128,7350326,Gionee,27145,1.81
assam,2019,2,1500128,7350326,Huawei,26683,1.78
assam,2019,2,1500128,7350326,Asus,26345,1.76
assam,2019,2,1500128,7350326,Lenovo,26095,1.74
assam,2019,2,1500128,7350326,Others,175595,11.71
assam,2019,3,1731523,25393673,Xiaomi,463729,26.78
assam,2019,3,1731523,25393673,Vivo,309395,17.87
assam,2019,3,1731523,25393673,Samsung,272124,15.72
assam,2019,3,1731523,25393673,Oppo,222464,12.85
assam,2019,3,1731523,25393673,Realme,119091,6.88
assam,2019,3,1731523,25393673,Huawei,31407,1.81
assam,2019,3,1731523,25393673,Gionee,30833,1.78
assam,2019,3,1731523,25393673,Motorola,30628,1.77
assam,2019,3,1731523,25393673,Asus,30395,1.76
assam,2019,3,1731523,25393673,Lenovo,25713,1.48
assam,2019,3,1731523,25393673,Others,195744,11.30
assam,2019,4,1941220,26599449,Xiaomi,517791,26.67
assam,2019,4,1941220,26599449,Vivo,355815,18.33
assam,2019,4,1941220,26599449,Samsung,302655,15.59
assam,2019,4,1941220,26599449,Oppo,254644,13.12
assam,2019,4,1941220,26599449,Realme,140535,7.24
assam,2019,4,1941220,26599449,Huawei,35293,1.82
assam,2019,4,1941220,26599449,Gionee,33438,1.72
assam,2019,4,1941220,26599449,Motorola,32828,1.69
assam,2019,4,1941220,26599449,Asus,28977,1.49
assam,2019,4,1941220,26599449,Lenovo,26680,1.37
assam,2019,4,1941220,26599449,Others,212564,10.95
assam,2020,1,2185938,33097892,Xiaomi,576697,26.38
assam,2020,1,2185938,33097892,Vivo,410865,18.80
assam,2020,1,2185938,33097892,Samsung,337886,15.46
assam,2020,1,2185938,33097892,Oppo,292242,13.37
assam,2020,1,2185938,33097892,Realme,167659,7.67
assam,2020,1,2185938,33097892,Huawei,39212,1.79
assam,2020,1,2185938,33097892,Motorola,34939,1.60
assam,2020,1,2185938,33097892,Gionee,33136,1.52
assam,2020,1,2185938,33097892,Asus,32099,1.47
assam,2020,1,2185938,33097892,Lenovo,28782,1.32
assam,2020,1,2185938,33097892,Others,232421,10.63
assam,2020,2,2550883,39304924,Xiaomi,663323,26.00
assam,2020,2,2550883,39304924,Vivo,494955,19.40
assam,2020,2,2550883,39304924,Samsung,388754,15.24
assam,2020,2,2550883,39304924,Oppo,346884,13.60
assam,2020,2,2550883,39304924,Realme,204222,8.01
assam,2020,2,2550883,39304924,Huawei,44120,1.73
assam,2020,2,2550883,39304924,Motorola,38074,1.49
assam,2020,2,2550883,39304924,Gionee,37873,1.48
assam,2020,2,2550883,39304924,Asus,36040,1.41
assam,2020,2,2550883,39304924,Lenovo,31346,1.23
assam,2020,2,2550883,39304924,Others,265292,10.40
assam,2020,3,2830011,41875278,Xiaomi,729048,25.76
assam,2020,3,2830011,41875278,Vivo,564343,19.94
assam,2020,3,2830011,41875278,Samsung,427293,15.10
assam,2020,3,2830011,41875278,Oppo,388827,13.74
assam,2020,3,2830011,41875278,Realme,236986,8.37
assam,2020,3,2830011,41875278,Huawei,47619,1.68
assam,2020,3,2830011,41875278,Motorola,40261,1.42
assam,2020,3,2830011,41875278,Gionee,39463,1.39
assam,2020,3,2830011,41875278,Asus,38775,1.37
assam,2020,3,2830011,41875278,Lenovo,33169,1.17
assam,2020,3,2830011,41875278,Others,284227,10.04
assam,2020,4,3106153,49321814,Xiaomi,792324,25.51
assam,2020,4,3106153,49321814,Vivo,627536,20.20
assam,2020,4,3106153,49321814,Samsung,465965,15.00
assam,2020,4,3106153,49321814,Oppo,431650,13.90
assam,2020,4,3106153,49321814,Realme,271012,8.73
assam,2020,4,3106153,49321814,Huawei,50719,1.63
assam,2020,4,3106153,49321814,Motorola,42173,1.36
assam,2020,4,3106153,49321814,Gionee,41431,1.33
assam,2020,4,3106153,49321814,Asus,40998,1.32
assam,2020,4,3106153,49321814,Lenovo,34802,1.12
assam,2020,4,3106153,49321814,Others,307543,9.90
assam,2021,1,3358448,56752364,Xiaomi,852998,25.40
assam,2021,1,3358448,56752364,Vivo,692740,20.63
assam,2021,1,3358448,56752364,Samsung,495482,14.75
assam,2021,1,3358448,56752364,Oppo,467440,13.92
assam,2021,1,3358448,56752364,Realme,303919,9.05
assam,2021,1,3358448,56752364,Huawei,53218,1.58
assam,2021,1,3358448,56752364,Asus,46880,1.40
assam,2021,1,3358448,56752364,Motorola,43119,1.28
assam,2021,1,3358448,56752364,Gionee,41879,1.25
assam,2021,1,3358448,56752364,Apple,37442,1.11
assam,2021,1,3358448,56752364,Others,323331,9.63
assam,2021,2,3617056,102003890,Xiaomi,909274,25.14
assam,2021,2,3617056,102003890,Vivo,753920,20.84
assam,2021,2,3617056,102003890,Samsung,522765,14.45
assam,2021,2,3617056,102003890,Oppo,503448,13.92
assam,2021,2,3617056,102003890,Realme,358841,9.92
assam,2021,2,3617056,102003890,Huawei,51958,1.44
assam,2021,2,3617056,102003890,Asus,45364,1.25
assam,2021,2,3617056,102003890,Motorola,42821,1.18
assam,2021,2,3617056,102003890,Apple,41622,1.15
assam,2021,2,3617056,102003890,Gionee,41574,1.15
assam,2021,2,3617056,102003890,Others,345469,9.55
assam,2021,3,3918480,135288631,Xiaomi,977013,24.93
assam,2021,3,3918480,135288631,Vivo,827232,21.11
assam,2021,3,3918480,135288631,Oppo,549403,14.02
assam,2021,3,3918480,135288631,Samsung,540646,13.80
assam,2021,3,3918480,135288631,Realme,422801,10.79
assam,2021,3,3918480,135288631,Huawei,56098,1.43
assam,2021,3,3918480,135288631,Apple,45531,1.16
assam,2021,3,3918480,135288631,Gionee,44481,1.14
assam,2021,3,3918480,135288631,Asus,43763,1.12
assam,2021,3,3918480,135288631,Motorola,42384,1.08
assam,2021,3,3918480,135288631,Others,369128,9.42
assam,2021,4,4209591,130600435,Xiaomi,1040847,24.73
assam,2021,4,4209591,130600435,Vivo,889004,21.12
assam,2021,4,4209591,130600435,Oppo,590804,14.03
assam,2021,4,4209591,130600435,Samsung,559238,13.28
assam,2021,4,4209591,130600435,Realme,501363,11.91
assam,2021,4,4209591,130600435,Huawei,54361,1.29
assam,2021,4,4209591,130600435,Apple,53459,1.27
assam,2021,4,4209591,130600435,Tecno,46362,1.10
assam,2021,4,4209591,130600435,OnePlus,45171,1.07
assam,2021,4,4209591,130600435,Motorola,43263,1.03
assam,2021,4,4209591,130600435,Others,385719,9.16
assam,2022,1,4492589,281642453,Xiaomi,1094829,24.37
assam,2022,1,4492589,281642453,Vivo,949299,21.13
assam,2022,1,4492589,281642453,Oppo,636621,14.17
assam,2022,1,4492589,281642453,Samsung,577746,12.86
assam,2022,1,4492589,281642453,Realme,573316,12.76
assam,2022,1,4492589,281642453,Apple,59621,1.33
assam,2022,1,4492589,281642453,Tecno,55957,1.25
assam,2022,1,4492589,281642453,Huawei,54586,1.22
assam,2022,1,4492589,281642453,OnePlus,52178,1.16
assam,2022,1,4492589,281642453,Infinix,47589,1.06
assam,2022,1,4492589,281642453,Others,390847,8.70
uttar-pradesh,2018,1,4694250,0,Xiaomi,1164619,24.81
uttar-pradesh,2018,1,4694250,0,Samsung,939725,20.02
uttar-pradesh,2018,1,4694250,0,Vivo,564062,12.02
uttar-pradesh,2018,1,4694250,0,Oppo,459877,9.80
uttar-pradesh,2018,1,4694250,0,Realme,267660,5.70
uttar-pradesh,2018,1,4694250,0,Motorola,138769,2.96
uttar-pradesh,2018,1,4694250,0,Apple,135698,2.89
uttar-pradesh,2018,1,4694250,0,Lenovo,117510,2.50
uttar-pradesh,2018,1,4694250,0,Micromax,101657,2.17
uttar-pradesh,2018,1,4694250,0,OnePlus,98788,2.10
uttar-pradesh,2018,1,4694250,0,Others,705885,15.04
uttar-pradesh,2018,2,6442554,0,Xiaomi,1635001,25.38
